"Data Source","World Development Indicators",

"Last Updated Date","2019-03-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Latvia","LVA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.65924151","48.85068003","47.58176384","48.56236367","40.6312024","41.69098112","35.59821965","39.32092139","37.30623508","38.7826779","37.18561435","34.29672328","37.82345419","38.4714849","38.92347767","41.62371061","","","",
"Macao SAR, China","MAC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.11756827","53.25341503","53.42298463","54.50411869","55.56611736","59.26001426","58.74881319","54.86221937","55.70158575","53.24212716","55.61273144","54.98462617","53.57524226","52.02786971","52.05004502","53.08407193","","","",
"Monaco","MCO","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.01219512","6.93654653","6.81676843","5.88566618","5.75278808","5.82206488","6.09123767","6.85846766","6.41347801","5.51350974","5.38017109","5.71464666","5.56262643","5.77306169","5.92532209","6.06334339","","","",
"Moldova","MDA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.08607354","53.05067432","48.49959018","48.30510985","38.16825802","42.76391484","46.45132212","45.10407426","48.2021237","45.57773745","40.43478261","44.79189851","42.21553781","42.5763561","38.34938818","46.18776557","","","",
"Madagascar","MDG","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.15172634","31.62536729","33.51691419","41.05770612","34.88819256","35.27056534","32.98554088","34.256478","36.02564141","36.36976883","36.17996551","29.53071584","32.40782309","30.69702627","24.08477666","21.66004629","","","",
"Maldives","MDV","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.95511633","59.25235252","58.71599042","57.37510084","60.74986007","58.05168442","53.46416363","47.04835644","35.32279663","35.51558808","40.67900145","35.0410998","37.8915879","26.46259643","20.38000834","16.35462211","","","",
"Middle East & North Africa","MEA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2216388148968","37.4440721395053","37.086228150154","36.6434251749872","37.3576676891974","37.6544066448423","35.5481242052277","36.3484960606298","36.7426172497626","35.7340586154543","37.8725634355706","35.9876960512028","35.7156041545966","32.5567749540267","29.5483084523379","30.8162258715676","","","",
"Mexico","MEX","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.22364196","53.42838709","54.35933187","55.66365102","53.69270003","54.58955383","53.76394649","52.4971532","48.59585656","47.35384003","45.66922569","42.72873353","42.60287297","41.30863369","41.50935203","41.37001868","","","",
"Marshall Islands","MHL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.89388228","9.1994033","10.28875208","10.51015994","9.53679612","7.85322682","7.52691699","9.25928923","10.20184155","10.545852","11.37362848","11.5116591","11.06945254","10.38711726","11.33871932","9.95160199","","","",
"Middle income","MIC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.5667345730015","48.1100889989527","47.4725533989705","46.7723346648594","45.7772115422369","45.6392715523262","44.0615693884322","42.0296047796073","40.1037177039556","39.5383638197586","38.7896077001294","37.8106416076609","37.7066117070368","37.7781849471921","36.992551408282","36.4699496807076","","","",
"North Macedonia","MKD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.72783735","96.36711487","44.22491674","42.88711166","41.61278202","39.69667477","35.3154651","35.55903741","30.27975673","32.98004434","36.5116695","35.58989216","37.12463816","36.75826169","36.38561179","35.5695926","","","",
"Mali","MLI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","73.72202177","71.39275821","70.8959082","66.58955805","55.6673407","57.82721615","57.01928751","60.01125748","66.68155602","68.89097727","69.16359094","67.19145373","62.83857735","53.28399829","47.10419255","46.30749629","","","",
"Malta","MLT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.61565291","29.8248004","28.71010878","28.80563852","28.17927931","28.82561522","29.59750863","31.0833499","32.97761209","32.45836861","33.03724175","33.15418739","32.11592018","30.31035517","36.35853644","37.10272711","","","",
"Myanmar","MMR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.92344427","87.60152756","83.77747794","86.70719179","86.32451074","90.81006368","84.19917394","86.3285317","86.59692322","83.98928987","79.39713927","81.72931033","69.25659227","64.0665937","74.14389707","73.91067585","","","",
"Middle East & North Africa (excluding high income)","MNA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.908301265678","52.8055938475572","50.9061896828519","50.26795895942","50.0883478478586","51.0852045520628","49.0019907975874","48.414394249702","48.1676482618796","48.168986752135","50.9598335900321","49.5600630732163","50.3475366067405","48.0773583723322","44.2887376927573","45.9681551206317","","","",
"Montenegro","MNE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.90955566","25.60913419","27.3450206","23.07391997","24.01152213","25.57294498","25.60233993","32.10710437","35.42287784","36.42580616","33.50593235","33.5364467","32.30146824","32.12902925","32.70833134","31.82014152","","","",
"Mongolia","MNG","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.96080276","22.15641253","22.30625646","23.16258208","24.88943597","28.79788851","27.33201379","24.32699211","23.36935636","24.45158208","28.95511322","33.41386165","32.99585039","37.92227462","38.14428103","39.29508349","","","",
"Northern Mariana Islands","MNP","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.36526027","13.5033609","17.20067359","12.65427818","12.84765019","9.41332483","9.50670264","9.70132938","10.36981767","9.3821142","8.26502705","9.2978171","8.22022486","8.71284215","6.88414532","6.84643656","","","",
"Mauritania","MRT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.03477316","80.16145712","72.45531223","70.75118248","73.05757417","68.77440744","69.93505096","67.00894207","62.4823298","64.32421042","64.25344379","59.71763821","56.47594008","50.8304117","48.19731749","48.23745512","","","",
"Mauritius","MUS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.00007136","43.81983155","44.87164971","45.32218518","43.42286549","49.58810726","52.91299748","55.80852161","61.84155185","58.37334203","52.31685915","53.07153312","51.613183","54.23169786","52.13117375","50.66702036","","","",
"Malawi","MWI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.99487527","13.90247415","14.4120029","12.07089722","9.69992712","9.0998176","8.92416613","11.71522535","10.37028127","11.23561074","10.92772299","8.96164317","10.24162601","6.70596331","8.18288838","10.98189605","","","",
"Malaysia","MYS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.28265245","34.31621496","34.54160336","35.01050352","37.24884384","39.47264084","36.4598215","36.12950498","35.37259493","33.30543433","35.82672121","36.20880746","35.55623305","36.74169738","36.57793991","36.66821964","","","",
"North America","NAC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.5189099818903","14.791666719096","14.3788145447526","14.2084021323916","13.9887180961336","13.9316840585373","13.5836668486086","13.5641749159832","13.2404667198299","12.5933201686507","12.3901976645716","12.3254172723173","12.1851926203997","12.0928712889113","11.629837114234","11.2604594988049","","","",
"Namibia","NAM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.02422829","3.00024002","4.00004362","4.99975823","4","4","3","7","5.94186985","9.36018622","9.53150881","10.42665405","10.99995775","9.92632695","9.00023073","8.32643593","","","",
"New Caledonia","NCL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.17761879","59.81823514","59.40558844","65.39194415","64.87275074","53.92252061","52.81573022","57.02488744","55.02687528","56.15480741","60.12991607","59.49615871","59.11318692","55.18455776","54.90970901","52.27087711","","","",
"Nigeria","NGA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.92851221","74.30949385","77.23135694","83.14483391","75.04605391","77.7333909","77.37889335","73.2342865","72.54487192","75.62420421","77.52729785","75.16185805","73.59388835","71.44822243","72.23148891","72.23861698","","","",
"Nicaragua","NIC","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.08194333","43.107949","48.55280771","48.54354605","46.78229267","44.21881768","47.03928296","44.93116887","44.41008935","41.10710279","44.3996702","39.61918633","37.46805047","38.16963692","36.89823904","35.98826868","","","",
"Netherlands","NLD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.44744916","9.11141182","8.41511161","7.96502576","7.85699759","10.62072304","9.18443736","8.73822707","10.73979036","9.70415272","9.81519143","9.93835187","10.38503627","11.67962449","12.20468142","12.25176999","","","",
"Norway","NOR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.94157118","16.95686475","16.82538327","16.59879983","16.76214213","16.71413228","16.45254917","16.07217416","15.65692094","15.25448341","15.04647182","15.20982725","14.80008148","14.59419645","14.37853271","14.27257614","","","",
"Nepal","NPL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.78205063","50.24953485","51.25103102","53.19999087","51.60284511","49.21795827","42.50187206","60.96153215","61.6250915","57.62322663","56.20389171","58.37967011","56.09958726","59.55417398","59.49655674","60.40867741","","","",
"Nauru","NRU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.10575033","3.9397125","3.86230023","3.86645036","4.88551503","4.42819953","3.95692381","2.23567286","2.18952969","3.19857542","2.28249028","1.8368098","0.78047654","1.23157221","1.06745488","1.25477895","","","",
"New Zealand","NZL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.36159517","16.98616094","16.05667458","","14.10670593","14.0701433","13.83843453","11.45369939","13.50787802","12.78129502","12.60018478","12.59505338","12.69090519","12.62851619","","","","","",
"OECD members","OED","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.4485210314765","15.9544840219943","15.6762025236406","15.7421268587265","15.6246158108902","15.5850354462222","15.4692196543441","15.3940333820734","15.1904230555658","14.474837795514","14.5136331267809","14.3831045057523","14.3246050499581","14.4530782384988","14.2167531697057","13.7592090741219","","","",
"Oman","OMN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.74951695","11.26713283","10.14918957","10.57715205","11.15068248","10.54691717","11.47766298","11.26973096","12.44921148","11.49723824","10.40728749","10.83927466","10.42700799","7.14166404","5.78115552","6.36632978","","","",
"Other small states","OSS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.9124116227612","27.4644150021883","27.850192798287","24.587749419892","24.3146508759221","24.0274733035987","24.5526316056621","24.8473410925345","26.3121500505695","26.4933326575717","24.1080941328385","23.7542389943996","22.5187462668277","21.4350278035692","20.683457451521","19.8111461417022","","","",
"Pakistan","PAK","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.01794112","61.20815471","57.52731011","65.53313979","65.99907803","71.02490428","78.01589807","72.43493907","73.10253895","72.18557002","70.39242605","66.77884167","64.19360772","65.16565156","66.52488626","66.48515485","","","",
"Panama","PAN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.38747304","28.51582254","29.1733087","29.55079318","28.96410713","32.2186853","29.93608618","29.9193064","30.28322311","31.40318328","31.20209598","33.69349488","37.11769349","33.12330573","31.26280479","30.52273993","","","",
"Peru","PER","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.32611504","35.81554073","33.33874946","29.07807561","33.61881125","34.5437027","39.26581133","42.84660681","44.11696625","40.60142213","39.57679224","39.67292458","38.8395998","34.66046786","30.92216482","30.91675956","","","",
"Philippines","PHL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.19496825","44.61747855","47.76664191","47.70053296","47.77958215","52.10651341","54.03545821","55.96742706","57.44991618","55.57599238","54.8458589","58.89309328","58.3145028","57.57440335","55.35972283","53.54459413","","","",
"Palau","PLW","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.85645515","16.0772639","16.03304001","16.26768432","13.42325531","15.37774441","16.10674276","16.26564969","17.36504761","18.3054783","16.75769936","18.35304815","19.3602079","21.83834086","21.60170443","21.78418763","","","",
"Papua New Guinea","PNG","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.29002044","9.52901158","10.29433348","8.78297782","8.47508325","8.1955168","8.10734111","7.78150533","8.69522926","10.39126949","12.28368168","12.23990634","8.90326914","5.5734829","4.31711841","5.76280559","","","",
"Poland","POL","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.1200384","28.97814504","26.44972504","27.58094256","29.44357294","27.74563728","27.10561573","26.29054412","24.43015083","24.35963563","23.71416273","23.9547699","24.26402617","23.64541441","23.12553977","23.24629836","","","",
"Pre-demographic dividend","PRE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.2197854425521","55.3280594879667","56.5732641678209","60.876292287988","55.1936454723564","55.4107475951821","55.9711924648219","54.0908508697632","52.490137633096","49.9585781914801","52.1375885706103","51.54544330962","55.3730842405734","55.144199228828","54.9261655680009","56.6009594644749","","","",
"Puerto Rico","PRI","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.98280012","24.45349224","22.57042397","23.23740832","23.0324762","23.30929362","25.13374357","25.67046687","25.81887503","24.60961642","24.55524236","26.29888289","28.17585393","26.96587723","27.69983658","27.65069726","","","",
"Paraguay","PRY","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.79543311","47.95341502","51.1300856","49.04859114","50.5784489","50.61813208","48.9925103","49.69417361","52.40920941","45.26387711","45.93673772","42.7067361","38.23807994","39.76067266","37.1668775","36.48574674","","","",
"West Bank and Gaza","PSE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.94295714525513","9.11375093762615","9.56480063344027","10.15006844658","10.0142500808394","9.29653688149125","10.1872649285148","11.0324224239785","11.0882289678091","13.7076878341666","12.8006690308931","13.5584587914816","12.9081793707262","12.2354851033875","11.5630439663828","12.1477229941906","","","",
"Post-demographic dividend","PST","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.8450760610154","15.325960763772","15.0756593097848","15.1486760896343","15.0450304873346","14.9275050364213","14.822747741578","14.7535062748847","14.6780484714058","14.0598291168033","14.0597421590363","13.9922565647915","13.9381330989514","14.0525051471844","13.8168566825229","13.3531757796537","","","",
"French Polynesia","PYF","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.03434957","27.41547406","27.5128934","18.53093344","18.55573297","18.61186032","18.66810047","18.72445331","18.78091871","19.3805541","18.72622408","16.88670556","10.88382734","6.87756352","5.64763321","6.2283751","","","",
"Romania","ROU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.41972211","18.94092169","17.83514512","15.12732211","24.32771228","18.49896892","19.99056479","17.59591008","18.18188524","20.7848749","19.63181729","24.27044097","22.42210087","20.17208992","20.30739045","21.27671653","","","",
"Russian Federation","RUS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.20886619","30.79232003","31.21293464","33.27987389","33.8061512","31.93187866","31.12683659","31.44804687","31.54885415","34.58216523","35.32572406","34.19445153","33.3975442","34.83225691","35.82570834","36.43640429","","","",
"Rwanda","RWA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.45777341","24.89698993","23.76888436","18.13382175","24.55590215","27.93006484","24.2768886","23.12603817","23.36271838","22.7404683","22.29894052","22.91998843","23.68131678","25.25578957","24.59940056","25.96582156","","","",
"South Asia","SAS","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","68.8134272379502","71.2241912551081","70.2945441201409","71.0711604576874","70.4046370898108","71.3141281832994","71.1517568593516","69.7854892639599","68.3856207829264","66.2802193493396","65.0052158195414","62.1869717417166","62.7214565663917","67.7393364318137","66.1240437970298","64.848878138098","","","",
"Saudi Arabia","SAU","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.46246367","18.03369145","18.45171113","17.9491957","18.15097052","16.49158665","15.69566693","17.09802623","20.0493324","19.26668289","19.83740544","16.03493738","15.54476957","14.65164102","13.51437611","14.97993758","","","",
"Sudan","SDN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.8226601","62.28070175","61.4213198","62.56339327","57.17787115","54.63094899","55.78925448","58.00176835","62.40304803","52.4758243","61.31344664","67.71935964","65.45468701","75.89244321","67.03178093","63.22554348","","","",
"Senegal","SEN","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.08641748","52.0110374","55.56628448","55.01044243","56.27078809","39.83645913","37.93186137","45.58608831","42.69485194","43.19467547","43.50158252","43.84873097","44.95332817","45.17599969","44.49928319","44.18067103","","","",
"Singapore","SGP","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.17884176","55.5897359","53.08752796","48.45797595","51.00744363","49.99448309","48.83466775","48.46814236","46.45778602","49.12317547","47.54303298","45.54788297","43.45790554","41.35188867","38.15051519","36.7371636","","","",
"Solomon Islands","SLB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.3384263","2.79291285","2.71115231","2.8937791","4.33467132","3.43317183","4.03658074","4.21563747","4.23160827","4.3365519","4.56760411","3.82124463","2.9793383","4.12064802","3.36122244","3.28691597","","","",
"Sierra Leone","SLE","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.6393694","67.12866868","64.7681495","66.982147","63.19356132","62.46581301","64.54559279","69.30957313","68.72554178","64.07489895","55.66948024","61.47793316","68.11033622","62.90096981","34.96832561","38.23811509","","","",
"El Salvador","SLV","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.85397007","50.81310219","49.83055788","49.18271241","46.42324112","43.05258275","33.5952579","36.22874515","35.81887813","34.71976192","33.62592843","32.06227064","32.38536708","28.43016803","28.83452156","27.8613868","","","",
"San Marino","SMR","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.3024089","25.05876819","25.85990316","24.40867378","23.6050397","23.99994194","21.85068381","19.79946288","19.52416342","18.970318","17.70327118","17.53468144","16.91556736","17.68670254","18.17590555","18.32862469","","","",
"Somalia","SOM","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.60838977","28.48382137","23.83147552","24.97764346","27.29331133","29.81834508","32.84015751","34.71287411","35.09534585","35.14038057","36.39816326","36.39939723","35.43021771","37.86663777","39.94474862","40.58773461","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6916916907409","33.5188739539737","35.792943827064","37.0058513796155","34.1727657107296","34.4829218023687","36.5174991985475","36.7664847453894","38.4539166762893","35.4120461905693","33.8107108720106","33.2747067591164","33.6907586316274","36.0880392072527","36.3244328688007","36.2731487039571","","","",
"South Sudan","SSD","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.83334365","61.82540114","55.47738733","61.34689328","","","",
"Sub-Saharan Africa","SSF","Out-of-pocket expenditure (% of current health expenditure)","SH.XPD.OOPC.CH.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.6709462933191","33.493166009377","35.7583341117631","36.9743898265111","34.1456503801021","34.4580152082489","36.4925061882732","36.7467359952433","38.4401815887199","35.4012333165169","33.796222013611","33.2617350914723","33.6728638236001","36.069647929875","36.3066196954703","36.2546985626421","","","",
